日期,策略,證券代號,快照收盤,市況
2026-05-04,策略25,00731,72.55000305175781,bull
2026-05-04,策略25,00965,25.989999771118164,bull
2026-05-04,策略25,00919,23.959999084472656,bull
2026-05-04,策略25,00983A,11.699999809265137,bull
2026-05-04,策略25,8121,31.350000381469727,bull
2026-05-04,策略25,00963,12.720000267028809,bull
2026-05-04,策略25,2301,171.5,bull
2026-05-04,策略25,3023,288.5,bull
2026-05-04,策略25,009812,11.720000267028809,bull
2026-05-04,策略25,6488,606.0,bull
2026-05-04,策略25,2344,95.4000015258789,bull
2026-05-04,策略25,1609,33.20000076293945,bull
2026-05-04,策略25,2393,71.69999694824219,bull
2026-05-04,策略25,1503,201.5,bull
2026-05-04,策略25,6138,244.0,bull
2026-05-04,策略25,2408,237.0,bull
2026-05-04,策略25,6526,589.0,bull
2026-05-04,策略25,8249,50.5,bull
2026-05-04,策略25,8255,142.5,bull
2026-05-04,策略25,6525,95.9000015258789,bull
2026-05-04,策略25,6189,49.25,bull
2026-05-04,策略25,8028,244.5,bull
2026-05-04,策略25,2302,19.549999237060547,bull
2026-05-04,策略25,00701,30.209999084472656,bull
2026-05-04,策略25,00915,25.079999923706055,bull
2026-05-04,策略25,00961,10.369999885559082,bull
2026-05-04,策略25,00918,23.59000015258789,bull
2026-05-04,策略25,00932,16.06999969482422,bull
2026-05-04,策略25,00940,10.529999732971191,bull
2026-05-04,策略25,6217,279.5,bull
2026-05-04,策略25,00885,18.850000381469727,bull
2026-05-04,策略25,5289,1295.0,bull
2026-05-04,策略25,6937,335.0,bull
2026-05-04,策略25,2883,21.399999618530273,bull
2026-05-04,策略25,6182,44.099998474121094,bull
2026-05-04,策略25,8299,2010.0,bull
2026-05-04,策略25,8937,37.400001525878906,bull
2026-05-04,策略25,2031,40.70000076293945,bull
2026-05-04,策略25,2881,91.0,bull
2026-05-04,策略25,1569,63.5,bull
2026-05-04,策略25,00943,17.959999084472656,bull
2026-05-04,策略25,3653,5300.0,bull
2026-05-04,策略25,00941,24.299999237060547,bull
2026-05-04,策略25,00945B,14.510000228881836,bull
2026-05-04,策略25,00763U,32.09000015258789,bull
2026-05-04,策略25,2356,46.5,bull
2026-05-04,策略25,00987B,16.0,bull
2026-05-04,策略25,00981D,10.399999618530273,bull
2026-05-04,策略25,4551,136.5,bull
2026-05-04,策略25,3339,60.0,bull
2026-05-04,策略25,7610,663.0,bull
2026-05-04,策略25,9933,37.0,bull
2026-05-04,策略25,6109,12.0,bull
2026-05-04,策略25,1612,36.45000076293945,bull
2026-05-04,策略25,3029,101.5,bull
2026-05-04,策略25,6233,28.799999237060547,bull
2026-05-04,策略25,2449,332.5,bull
2026-05-04,策略25,6446,645.0,bull
2026-05-04,策略25,6510,3780.0,bull
2026-05-04,策略25,4542,218.5,bull
2026-05-04,策略25,5443,137.5,bull
2026-05-04,策略25,6435,197.0,bull
2026-05-04,策略25,9105,5.829999923706055,bull
2026-05-04,策略25,3169,107.5,bull
2026-05-04,策略25,3152,170.0,bull
2026-05-04,策略25,3209,51.79999923706055,bull
2026-05-04,策略25,3580,94.4000015258789,bull
2026-05-04,策略25,8926,45.900001525878906,bull
2026-05-04,策略25,8162,50.79999923706055,bull
2026-05-04,策略25,3048,38.70000076293945,bull
2026-05-04,策略25,3231,140.5,bull
2026-05-04,策略25,4749,1030.0,bull
2026-05-04,策略25,3406,540.0,bull
2026-05-04,策略25,8131,66.80000305175781,bull
2026-05-04,策略25,2444,13.449999809265137,bull
2026-05-04,策略25,00954,16.979999542236328,bull
2026-05-04,策略25,00642U,30.56999969482422,bull
2026-05-04,策略25,3042,166.0,bull
2026-05-04,策略25,1570,38.0,bull
2026-05-04,策略25,6165,51.599998474121094,bull
2026-05-04,策略25,8068,24.200000762939453,bull
2026-05-04,策略25,5536,854.0,bull
2026-05-04,策略25,8271,223.0,bull
2026-05-04,策略25,6108,19.0,bull
2026-05-04,策略25,5498,74.0,bull
2026-05-04,策略25,6117,86.9000015258789,bull
2026-05-04,策略25,6129,17.200000762939453,bull
2026-05-04,策略25,2337,154.5,bull
2026-05-04,策略25,4743,54.20000076293945,bull
2026-05-04,策略25,3003,55.5,bull
2026-05-04,策略25,2637,73.0999984741211,bull
2026-05-04,策略25,2645,159.0,bull
2026-05-04,策略25,2455,355.0,bull
2026-05-04,策略25,2376,279.0,bull
2026-05-04,策略25,1773,173.0,bull
2026-05-04,策略25,2236,139.5,bull
2026-05-04,策略25,2327,342.5,bull
2026-05-04,策略25,1560,557.0,bull
2026-05-04,策略25,1301,50.79999923706055,bull
2026-05-04,策略25,1326,50.79999923706055,bull
2026-05-04,策略25,1536,55.0,bull
2026-05-04,策略25,00852L,31.3799991607666,bull
2026-05-04,策略25,00715L,66.5999984741211,bull
2026-05-04,策略25,00653L,47.4900016784668,bull
2026-05-04,策略25,00917,21.739999771118164,bull
2026-05-04,策略25,5871,115.0,bull
2026-05-04,策略25,5234,433.5,bull
2026-05-04,策略25,4541,47.849998474121094,bull
2026-05-04,策略25,3265,184.5,bull
2026-05-04,策略25,3354,28.049999237060547,bull
2026-05-04,策略25,3324,1190.0,bull
2026-05-04,策略25,3533,2610.0,bull
2026-05-04,策略25,3498,96.4000015258789,bull
2026-05-04,策略25,3057,20.149999618530273,bull
2026-05-04,策略25,3312,41.400001525878906,bull
2026-05-04,策略25,6147,179.0,bull
2026-05-04,策略25,6151,35.599998474121094,bull
2026-05-04,策略25,6245,80.5,bull
2026-05-04,策略25,6156,20.600000381469727,bull
2026-05-04,策略25,7795,385.5,bull
2026-05-04,策略25,8021,425.0,bull
2026-05-04,策略28,8255,142.5,bull
2026-05-04,策略28,6189,49.25,bull
2026-05-04,策略28,00960,17.389999389648438,bull
2026-05-04,策略29,6261,100.5,bull
2026-05-04,策略29,5443,137.5,bull
2026-05-04,策略29,6146,238.5,bull
2026-05-04,策略29,6695,50.29999923706055,bull
2026-05-04,策略29,3498,96.4000015258789,bull
2026-05-04,策略29,3580,94.4000015258789,bull
2026-05-04,策略29,3707,68.69999694824219,bull
2026-05-04,策略29,2374,82.0,bull
2026-05-04,策略29,4510,51.70000076293945,bull
2026-05-04,策略29,8121,31.350000381469727,bull
2026-05-04,策略29,3033,37.900001525878906,bull
2026-05-04,策略29,8255,142.5,bull
2026-05-04,策略29,4526,37.5,bull
2026-05-04,策略29,2388,83.0999984741211,bull
2026-05-04,策略29,4766,374.5,bull
2026-05-04,策略29,2302,19.549999237060547,bull
2026-05-04,策略29,00939,17.239999771118164,bull
2026-05-04,策略29,3059,41.04999923706055,bull
2026-05-04,策略29,3094,28.0,bull
2026-05-04,策略31,00919,23.959999084472656,bull
2026-05-04,策略31,00918,23.59000015258789,bull
2026-05-04,策略31,2327,342.5,bull
2026-05-04,策略31,2385,127.5,bull
2026-05-04,策略31,2421,150.0,bull
2026-05-04,策略31,2637,73.0999984741211,bull
2026-05-04,策略38,5443,137.5,bull
2026-05-04,策略38,3498,96.4000015258789,bull
2026-05-04,策略38,3535,141.0,bull
2026-05-04,策略38,6187,1330.0,bull
2026-05-04,策略38,3691,129.5,bull
2026-05-04,策略38,3437,27.649999618530273,bull
2026-05-04,策略38,5392,42.849998474121094,bull
2026-05-04,策略38,3580,94.4000015258789,bull
2026-05-04,策略38,6265,42.29999923706055,bull
2026-05-04,策略38,6412,89.0999984741211,bull
2026-05-04,策略38,4526,37.5,bull
2026-05-04,策略38,8131,66.80000305175781,bull
2026-05-04,策略38,8374,86.0999984741211,bull
2026-05-04,策略38,6834,39.349998474121094,bull
2026-05-04,策略38,6215,115.0,bull
2026-05-04,策略38,8234,69.0,bull
2026-05-04,策略38,1536,55.0,bull
2026-05-04,策略38,4766,374.5,bull
2026-05-04,策略38,2302,19.549999237060547,bull
2026-05-04,策略38,5009,33.400001525878906,bull
2026-05-04,策略38,4770,238.0,bull
2026-05-04,策略38,6269,67.9000015258789,bull
2026-05-04,策略38,1612,36.45000076293945,bull
2026-05-04,策略38,00960,17.389999389648438,bull
2026-05-04,策略39,6182,44.099998474121094,bull
2026-05-04,策略39,6488,606.0,bull
2026-05-04,策略39,4510,51.70000076293945,bull
2026-05-04,策略39,8074,88.30000305175781,bull
2026-05-04,策略39,3033,37.900001525878906,bull
2026-05-04,策略39,4743,54.20000076293945,bull
2026-05-04,策略39,5269,1390.0,bull
2026-05-04,策略39,8255,142.5,bull
2026-05-04,策略39,5386,398.0,bull
2026-05-04,策略39,8121,31.350000381469727,bull
2026-05-04,策略39,6510,3780.0,bull
2026-05-04,策略39,6206,111.0,bull
2026-05-04,策略39,6679,290.0,bull
2026-05-04,策略39,6716,84.0999984741211,bull
2026-05-04,策略40,3169,107.5,bull
2026-05-04,策略40,8255,142.5,bull
2026-05-04,策略40,3511,23.0,bull
2026-05-04,策略40,3094,28.0,bull
2026-05-04,策略40,2440,17.950000762939453,bull
2026-05-04,策略40,1569,63.5,bull
2026-05-04,策略40,2401,25.299999237060547,bull
2026-05-05,策略1,3481,27.25,bull
2026-05-05,策略1,0056,42.619998931884766,bull
2026-05-05,策略1,2317,239.5,bull
2026-05-05,策略1,2883,21.799999237060547,bull
2026-05-05,策略1,2887,23.700000762939453,bull
2026-05-05,策略1,00900,15.9399995803833,bull
2026-05-05,策略1,00918,23.780000686645508,bull
2026-05-05,策略1,2882,77.19999694824219,bull
2026-05-05,策略1,2603,208.0,bull
2026-05-05,策略1,2356,46.95000076293945,bull
2026-05-05,策略1,6197,243.5,bull
2026-05-05,策略1,00930,20.299999237060547,bull
2026-05-05,策略1,00934,24.309999465942383,bull
2026-05-05,策略1,2354,58.5,bull
2026-05-05,策略1,2363,55.79999923706055,bull
2026-05-05,策略1,2027,37.75,bull
2026-05-05,策略1,6269,68.5,bull
2026-05-05,策略1,4967,289.0,bull
2026-05-05,策略1,2606,62.79999923706055,bull
2026-05-05,策略1,6202,57.20000076293945,bull
2026-05-05,策略1,00864B,46.36000061035156,bull
2026-05-05,策略1,2458,140.5,bull
2026-05-05,策略1,3023,289.0,bull
2026-05-05,策略1,3022,75.0,bull
2026-05-05,策略1,3048,39.70000076293945,bull
2026-05-05,策略1,7769,5600.0,bull
2026-05-05,策略1,1597,173.0,bull
2026-05-05,策略1,5521,11.699999809265137,bull
2026-05-05,策略1,3533,2490.0,bull
2026-05-05,策略1,2305,16.75,bull
2026-05-05,策略1,2014,17.5,bull
2026-05-05,策略1,3041,24.549999237060547,bull
2026-05-05,策略1,8163,27.399999618530273,bull
2026-05-05,策略1,2417,56.900001525878906,bull
2026-05-05,策略1,5471,44.45000076293945,bull
2026-05-05,策略1,4541,51.70000076293945,bull
2026-05-05,策略1,5464,39.45000076293945,bull
2026-05-05,策略1,8255,148.5,bull
2026-05-05,策略1,6133,22.700000762939453,bull
2026-05-05,策略1,1810,18.600000381469727,bull
2026-05-05,策略1,6129,18.100000381469727,bull
2026-05-05,策略1,6449,172.0,bull
2026-05-05,策略1,3372,19.600000381469727,bull
2026-05-05,策略1,3078,57.0,bull
2026-05-05,策略1,2444,13.699999809265137,bull
2026-05-05,策略1,8121,32.95000076293945,bull
2026-05-05,策略1,6156,21.149999618530273,bull
2026-05-05,策略1,6179,24.149999618530273,bull
2026-05-05,策略1,4551,142.5,bull
2026-05-05,策略1,6217,297.5,bull
2026-05-05,策略1,6227,95.9000015258789,bull
2026-05-05,策略1,8076,22.75,bull
2026-05-05,策略1,5484,39.5,bull
2026-05-05,策略1,3071,31.25,bull
2026-05-05,策略1,6727,407.0,bull
2026-05-05,策略1,6143,91.19999694824219,bull
2026-05-05,策略1,00701,30.5,bull
2026-05-05,策略1,2365,36.95000076293945,bull
2026-05-05,策略1,8942,43.900001525878906,bull
2026-05-05,策略1,6206,110.5,bull
2026-05-05,策略1,3025,62.900001525878906,bull
2026-05-05,策略1,6109,12.100000381469727,bull
2026-05-05,策略1,6716,86.80000305175781,bull
2026-05-05,策略1,6243,34.75,bull
2026-05-05,策略1,3518,36.54999923706055,bull
2026-05-05,策略1,00731,72.8499984741211,bull
2026-05-05,策略1,4764,311.0,bull
2026-05-05,策略2,2330,2250.0,bull
2026-05-05,策略2,9938,45.349998474121094,bull
2026-05-05,策略2,3026,248.5,bull
2026-05-05,策略2,2855,39.099998474121094,bull
2026-05-05,策略2,00864B,46.36000061035156,bull
2026-05-05,策略2,2031,40.75,bull
2026-05-05,策略2,2204,53.70000076293945,bull
2026-05-05,策略2,9802,80.9000015258789,bull
2026-05-05,策略2,1612,36.599998474121094,bull
2026-05-05,策略2,6189,49.349998474121094,bull
2026-05-05,策略2,6768,79.69999694824219,bull
2026-05-05,策略2,4541,51.70000076293945,bull
2026-05-05,策略2,5464,39.45000076293945,bull
2026-05-05,策略2,8255,148.5,bull
2026-05-05,策略2,2368,1480.0,bull
2026-05-05,策略2,6129,18.100000381469727,bull
2026-05-05,策略2,3592,241.0,bull
2026-05-05,策略2,4746,56.099998474121094,bull
2026-05-05,策略2,3372,19.600000381469727,bull
2026-05-05,策略2,6525,102.5,bull
2026-05-05,策略2,3078,57.0,bull
2026-05-05,策略2,8121,32.95000076293945,bull
2026-05-05,策略2,6156,21.149999618530273,bull
2026-05-05,策略2,6179,24.149999618530273,bull
2026-05-05,策略2,6217,297.5,bull
2026-05-05,策略2,6227,95.9000015258789,bull
2026-05-05,策略2,8076,22.75,bull
2026-05-05,策略2,3071,31.25,bull
2026-05-05,策略2,6727,407.0,bull
2026-05-05,策略2,6143,91.19999694824219,bull
2026-05-05,策略2,3443,4835.0,bull
2026-05-05,策略2,8942,43.900001525878906,bull
2026-05-05,策略2,6669,4755.0,bull
2026-05-05,策略2,2345,2495.0,bull
2026-05-05,策略2,6109,12.100000381469727,bull
2026-05-05,策略2,6716,86.80000305175781,bull
2026-05-05,策略2,2059,4140.0,bull
2026-05-05,策略3,2317,239.5,bull
2026-05-05,策略3,2408,256.5,bull
2026-05-05,策略3,2344,98.80000305175781,bull
2026-05-05,策略3,2327,348.5,bull
2026-05-05,策略3,6488,666.0,bull
2026-05-05,策略3,5009,34.79999923706055,bull
2026-05-05,策略3,5371,74.30000305175781,bull
2026-05-05,策略3,8299,2115.0,bull
2026-05-05,策略3,8086,154.0,bull
2026-05-05,策略3,3044,484.5,bull
2026-05-05,策略3,3014,131.0,bull
2026-05-05,策略3,8255,148.5,bull
2026-05-05,策略3,4541,51.70000076293945,bull
2026-05-05,策略3,6138,251.5,bull
2026-05-05,策略3,6129,18.100000381469727,bull
2026-05-05,策略3,5464,39.45000076293945,bull
2026-05-05,策略3,2383,4730.0,bull
2026-05-05,策略3,6291,449.5,bull
2026-05-05,策略3,6727,407.0,bull
2026-05-05,策略3,6643,640.0,bull
2026-05-05,策略4,5464,39.45000076293945,bull
2026-05-05,策略4,2328,55.099998474121094,bull
2026-05-05,策略4,6405,61.400001525878906,bull
2026-05-05,策略4,5474,176.5,bull
2026-05-05,策略4,2354,58.5,bull
2026-05-05,策略4,8234,75.4000015258789,bull
2026-05-05,策略4,4571,199.5,bull
2026-05-05,策略4,2417,56.900001525878906,bull
2026-05-05,策略4,1809,31.049999237060547,bull
2026-05-05,策略4,6207,68.0999984741211,bull
2026-05-05,策略4,3004,125.5,bull
2026-05-05,策略4,8255,148.5,bull
2026-05-05,策略4,4526,40.29999923706055,bull
2026-05-05,策略4,00891,33.27000045776367,bull
2026-05-05,策略4,7777,30.049999237060547,bull
2026-05-05,策略4,3535,145.5,bull
2026-05-05,策略4,4562,40.349998474121094,bull
2026-05-05,策略4,2465,89.5,bull
2026-05-05,策略4,8131,69.0,bull
2026-05-05,策略4,5392,44.0,bull
2026-05-05,策略4,4951,140.0,bull
2026-05-05,策略4,3022,75.0,bull
2026-05-05,策略4,2342,39.70000076293945,bull
2026-05-05,策略4,5009,34.79999923706055,bull
2026-05-05,策略4,2317,239.5,bull
2026-05-05,策略4,3014,131.0,bull
2026-05-05,策略4,2369,33.20000076293945,bull
2026-05-05,策略4,3691,135.0,bull
2026-05-05,策略4,6830,975.0,bull
2026-05-05,策略5,6640,1495.0,bull
2026-05-05,策略5,5534,77.5999984741211,bull
2026-05-05,策略5,2903,22.450000762939453,bull
2026-05-05,策略5,1449,13.300000190734863,bull
2026-05-05,策略5,3305,111.0,bull
2026-05-05,策略5,2838,20.450000762939453,bull
2026-05-05,策略5,00988B,19.899999618530273,bull
2026-05-05,策略5,2485,68.69999694824219,bull
2026-05-05,策略5,5522,69.0999984741211,bull
2026-05-05,策略5,3596,165.0,bull
2026-05-05,策略5,2605,34.900001525878906,bull
2026-05-05,策略5,2461,17.25,bull
2026-05-05,策略5,00956,11.989999771118164,bull
2026-05-05,策略5,6547,49.54999923706055,bull
2026-05-05,策略5,5388,79.19999694824219,bull
2026-05-05,策略5,6134,31.600000381469727,bull
2026-05-05,策略5,00955,15.579999923706055,bull
2026-05-05,策略5,3491,1695.0,bull
2026-05-05,策略5,5484,39.5,bull
2026-05-05,策略5,3717,22.0,bull
2026-05-05,策略5,2891,53.5,bull
2026-05-05,策略6,3032,66.0,bull
2026-05-05,策略7,1591,67.69999694824219,bull
2026-05-05,策略7,7610,729.0,bull
2026-05-05,策略7,2408,256.5,bull
2026-05-05,策略7,5386,437.5,bull
2026-05-05,策略7,5905,8.039999961853027,bull
2026-05-05,策略7,6265,43.45000076293945,bull
2026-05-05,策略7,5289,1420.0,bull
2026-05-05,策略7,5351,74.0999984741211,bull
2026-05-05,策略7,2451,283.0,bull
2026-05-05,策略7,6903,410.0,bull
2026-05-05,策略7,6735,132.5,bull
2026-05-05,策略7,8271,232.0,bull
2026-05-05,策略7,8299,2115.0,bull
2026-05-05,策略7,7711,419.5,bull
2026-05-05,策略7,8996,1190.0,bull
2026-05-05,策略7,3006,182.0,bull
2026-05-05,策略7,3691,135.0,bull
2026-05-05,策略7,2406,32.70000076293945,bull
2026-05-05,策略7,3498,101.0,bull
2026-05-05,策略7,6588,159.5,bull
2026-05-05,策略7,3135,163.0,bull
2026-05-05,策略7,3028,69.5999984741211,bull
2026-05-05,策略7,4967,289.0,bull
2026-05-05,策略7,6531,935.0,bull
2026-05-05,策略7,3017,2705.0,bull
2026-05-05,策略7,7769,5600.0,bull
2026-05-05,策略7,6829,273.0,bull
2026-05-05,策略7,3057,20.200000762939453,bull
2026-05-05,策略7,4973,87.69999694824219,bull
2026-05-05,策略7,2337,160.5,bull
2026-05-05,策略7,6805,1995.0,bull
2026-05-05,策略7,2374,81.0,bull
2026-05-05,策略7,3324,1170.0,bull
2026-05-05,策略7,2344,98.80000305175781,bull
2026-05-05,策略7,2465,89.5,bull
2026-05-05,策略7,2467,571.0,bull
2026-05-05,策略7,4540,69.30000305175781,bull
2026-05-05,策略7,3229,42.95000076293945,bull
2026-05-05,策略7,6274,1220.0,bull
2026-05-05,策略7,2388,79.9000015258789,bull
2026-05-05,策略7,2236,139.5,bull
2026-05-05,策略7,6227,95.9000015258789,bull
2026-05-05,策略7,2072,178.5,bull
2026-05-05,策略7,6446,647.0,bull
2026-05-05,策略7,5443,135.0,bull
2026-05-05,策略7,6234,62.0,bull
2026-05-05,策略7,2360,2235.0,bull
2026-05-05,策略7,2368,1480.0,bull
2026-05-05,策略7,8091,191.0,bull
2026-05-05,策略7,2425,32.25,bull
2026-05-05,策略7,6658,157.0,bull
2026-05-05,策略7,3594,53.79999923706055,bull
2026-05-05,策略7,2383,4730.0,bull
2026-05-05,策略7,3515,237.5,bull
2026-05-05,策略7,1727,80.0,bull
2026-05-05,策略7,5464,39.45000076293945,bull
2026-05-05,策略7,4764,311.0,bull
2026-05-05,策略7,4543,41.5,bull
2026-05-05,策略7,6215,116.0,bull
2026-05-05,策略7,8086,154.0,bull
2026-05-05,策略7,6716,86.80000305175781,bull
2026-05-05,策略7,2317,239.5,bull
2026-05-05,策略7,6683,2565.0,bull
2026-05-05,策略7,2330,2250.0,bull
2026-05-05,策略7,8210,1265.0,bull
2026-05-05,策略7,2345,2495.0,bull
2026-05-05,策略7,8374,90.0,bull
2026-05-05,策略7,8358,433.0,bull
2026-05-05,策略7,4949,101.5,bull
2026-05-05,策略7,3689,139.0,bull
2026-05-05,策略7,5291,69.0,bull
2026-05-05,策略7,6126,33.70000076293945,bull
2026-05-05,策略7,4991,744.0,bull
2026-05-05,策略7,5269,1350.0,bull
2026-05-05,策略7,8046,997.0,bull
2026-05-05,策略7,2059,4140.0,bull
2026-05-05,策略7,6223,5000.0,bull
2026-05-05,策略7,1597,173.0,bull
2026-05-05,策略7,6259,21.100000381469727,bull
2026-05-05,策略7,4510,48.400001525878906,bull
2026-05-05,策略7,2449,354.0,bull
2026-05-05,策略7,6239,227.5,bull
2026-05-05,策略7,2605,34.900001525878906,bull
2026-05-05,策略7,8131,69.0,bull
2026-05-05,策略7,3443,4835.0,bull
2026-05-05,策略7,2369,33.20000076293945,bull
2026-05-05,策略7,3481,27.25,bull
2026-05-05,策略7,2417,56.900001525878906,bull
2026-05-05,策略7,8155,456.5,bull
2026-05-05,策略7,6672,220.5,bull
2026-05-05,策略7,4749,981.0,bull
2026-05-05,策略7,6834,38.650001525878906,bull
2026-05-05,策略7,4542,240.0,bull
2026-05-05,策略7,8070,49.099998474121094,bull
2026-05-05,策略7,8074,92.69999694824219,bull
2026-05-05,策略7,3004,125.5,bull
2026-05-05,策略7,1560,572.0,bull
2026-05-05,策略7,6174,37.54999923706055,bull
2026-05-05,策略7,1528,29.200000762939453,bull
2026-05-05,策略7,3088,116.0,bull
2026-05-05,策略7,3550,23.5,bull
2026-05-05,策略7,8016,234.5,bull
2026-05-05,策略7,6166,78.5999984741211,bull
2026-05-05,策略7,3702,102.5,bull
2026-05-05,策略7,1711,60.900001525878906,bull
2026-05-05,策略7,3694,62.0,bull
2026-05-05,策略7,3264,235.5,bull
2026-05-05,策略7,6757,50.29999923706055,bull
2026-05-05,策略7,3048,39.70000076293945,bull
2026-05-05,策略7,6937,337.0,bull
2026-05-05,策略7,3029,102.0,bull
2026-05-05,策略7,6781,1120.0,bull
2026-05-05,策略7,3003,55.5,bull
2026-05-05,策略7,8028,241.0,bull
2026-05-05,策略7,3265,190.0,bull
2026-05-05,策略7,4720,26.049999237060547,bull
2026-05-05,策略7,2027,37.75,bull
2026-05-05,策略7,3189,527.0,bull
2026-05-05,策略7,8936,52.099998474121094,bull
2026-05-05,策略7,2439,89.5,bull
2026-05-05,策略7,2108,26.899999618530273,bull
2026-05-05,策略7,3533,2490.0,bull
2026-05-05,策略7,3709,85.0,bull
2026-05-05,策略7,3037,903.0,bull
2026-05-05,策略7,8150,84.0999984741211,bull
2026-05-05,策略7,6830,975.0,bull
2026-05-05,策略7,2070,63.5,bull
2026-05-05,策略7,2327,348.5,bull
2026-05-05,策略7,3031,31.399999618530273,bull
2026-05-05,策略7,2421,149.5,bull
2026-05-05,策略7,6108,20.0,bull
2026-05-05,策略7,3707,75.5,bull
2026-05-05,策略7,3665,2875.0,bull
2026-05-05,策略7,2395,396.5,bull
2026-05-05,策略7,1326,51.79999923706055,bull
2026-05-05,策略7,8438,94.0999984741211,bull
2026-05-05,策略7,8042,70.80000305175781,bull
2026-05-05,策略7,3016,108.0,bull
2026-05-05,策略7,4979,718.0,bull
2026-05-05,策略7,4551,142.5,bull
2026-05-05,策略8,00888,28.0,bull
2026-05-05,策略8,3372,19.600000381469727,bull
2026-05-05,策略8,009815,10.720000267028809,bull
2026-05-05,策略8,3217,174.0,bull
2026-05-05,策略8,7547,73.9000015258789,bull
2026-05-05,策略8,6716,86.80000305175781,bull
2026-05-05,策略8,6015,14.75,bull
2026-05-05,策略8,6156,21.149999618530273,bull
2026-05-05,策略8,8932,92.80000305175781,bull
2026-05-05,策略8,8942,43.900001525878906,bull
2026-05-05,策略8,3339,59.79999923706055,bull
2026-05-05,策略9,2454,3155.0,bull
2026-05-05,策略9,7769,5600.0,bull
2026-05-05,策略9,8299,2115.0,bull
2026-05-05,策略9,2059,4140.0,bull
2026-05-05,策略9,6683,2565.0,bull
2026-05-05,策略9,2345,2495.0,bull
2026-05-05,策略9,5289,1420.0,bull
2026-05-05,策略9,6531,935.0,bull
2026-05-05,策略9,8210,1265.0,bull
2026-05-05,策略9,2368,1480.0,bull
2026-05-05,策略9,3680,582.0,bull
2026-05-05,策略9,6274,1220.0,bull
2026-05-05,策略9,3526,353.0,bull
2026-05-05,策略9,2233,314.5,bull
2026-05-05,策略9,4764,311.0,bull
2026-05-05,策略9,2360,2235.0,bull
2026-05-05,策略9,6488,666.0,bull
2026-05-05,策略9,2449,354.0,bull
2026-05-05,策略9,6643,640.0,bull
2026-05-05,策略9,4951,140.0,bull
2026-05-05,策略9,6658,157.0,bull
2026-05-05,策略9,3455,293.5,bull
2026-05-05,策略9,4908,250.0,bull
2026-05-05,策略9,4542,240.0,bull
2026-05-05,策略9,6197,243.5,bull
2026-05-05,策略9,3030,414.0,bull
2026-05-05,策略9,1597,173.0,bull
2026-05-05,策略9,2408,256.5,bull
2026-05-05,策略9,8358,433.0,bull
2026-05-05,策略9,6526,596.0,bull
2026-05-05,策略9,3016,108.0,bull
2026-05-05,策略9,4571,199.5,bull
2026-05-05,策略9,3228,220.0,bull
2026-05-05,策略9,6147,177.5,bull
2026-05-05,策略9,3135,163.0,bull
2026-05-05,策略9,5386,437.5,bull
2026-05-05,策略9,6706,183.0,bull
2026-05-05,策略9,5474,176.5,bull
2026-05-05,策略9,3044,484.5,bull
2026-05-05,策略9,00675L,270.0,bull
2026-05-05,策略9,8155,456.5,bull
2026-05-05,策略9,2395,396.5,bull
2026-05-05,策略9,6414,345.0,bull
2026-05-05,策略9,00685L,243.64999389648438,bull
2026-05-05,策略9,6435,215.0,bull
2026-05-05,策略9,2327,348.5,bull
2026-05-05,策略9,2317,239.5,bull
2026-05-05,策略9,1595,84.69999694824219,bull
2026-05-05,策略9,6234,62.0,bull
2026-05-05,策略9,3006,182.0,bull
2026-05-05,策略9,6405,61.400001525878906,bull
2026-05-05,策略9,2455,386.5,bull
2026-05-05,策略9,3264,235.5,bull
2026-05-05,策略9,8227,173.5,bull
2026-05-05,策略9,2465,89.5,bull
2026-05-05,策略9,4919,165.0,bull
2026-05-05,策略9,2451,283.0,bull
2026-05-05,策略9,3535,145.5,bull
2026-05-05,策略9,6719,190.0,bull
2026-05-05,策略9,6224,80.30000305175781,bull
2026-05-05,策略9,00715L,73.80000305175781,bull
2026-05-05,策略9,1560,572.0,bull
2026-05-05,策略9,3707,75.5,bull
2026-05-05,策略9,6205,98.19999694824219,bull
2026-05-05,策略9,8255,148.5,bull
2026-05-05,策略9,5443,135.0,bull
2026-05-05,策略9,3691,135.0,bull
2026-05-05,策略9,6239,227.5,bull
2026-05-05,策略9,6261,110.5,bull
2026-05-05,策略9,8074,92.69999694824219,bull
2026-05-05,策略9,5347,154.0,bull
2026-05-05,策略9,6485,90.69999694824219,bull
2026-05-05,策略9,6138,251.5,bull
2026-05-05,策略9,3088,116.0,bull
2026-05-05,策略9,2337,160.5,bull
2026-05-05,策略9,6412,90.4000015258789,bull
2026-05-05,策略9,6215,116.0,bull
2026-05-05,策略9,2344,98.80000305175781,bull
2026-05-05,策略9,6937,337.0,bull
2026-05-05,策略9,2417,56.900001525878906,bull
2026-05-05,策略9,8234,75.4000015258789,bull
2026-05-05,策略9,1514,120.0,bull
2026-05-05,策略9,1504,68.5,bull
2026-05-05,策略9,5483,144.5,bull
2026-05-05,策略9,3402,145.5,bull
2026-05-05,策略9,8374,90.0,bull
2026-05-05,策略9,2328,55.099998474121094,bull
2026-05-05,策略9,1503,198.0,bull
2026-05-05,策略9,1773,179.0,bull
2026-05-05,策略9,6830,975.0,bull
2026-05-05,策略9,6207,68.0999984741211,bull
2026-05-05,策略9,3029,102.0,bull
2026-05-05,策略9,6695,50.599998474121094,bull
2026-05-05,策略9,2303,83.0999984741211,bull
